UNITID,city,state,admission_rate,sat_verbal_midrange,sat_math_midrange,sat_writing_midrange,act_combined_midrange,act_english_midrange,act_math_midrange,act_writing_midrange,sat_total_average,undergrad_size,percent_white,percent_black,percent_hispanic,percent_asian,percent_part_time,average_cost_academic_year,average_cost_program_year,tuition_(instate),tuition_(out_of_state),spend_per_student,faculty_salary,percent_part_time_faculty,percent_pell_grant,completion_rate,predominant_degree,highest_degree,ownership,gender,percent_female,agege24,faminc,mean_earnings_6_years,median_earnings_6_years,mean_earnings_10_years,median_earnings_10_years,region
210438.0,1726,42,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,43.0,0.6047,0.0,0.09300000000000001,0.09300000000000001,1.0,22865.0,17831.0,11700.0,14446.0,10836.0,5926.0,0.7429,0.5,1.0,2,3,1,0,0.28999999165534,1.9565217785664308,-0.5647856464393701,48100.0,42900.0,55700.0,44800.0,0
210456.0,2401,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,224.0,0.7054,0.1607,0.0446,0.0491,0.0357,22865.0,17831.0,11700.0,14446.0,15119.0,5748.0,0.52845,0.3391,0.46525,2,2,1,0,0.88999998569488,1.5217393050797718,1.026652311120398,59800.0,59600.0,34300.0,30900.0,2
210474.0,914,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,97.0,0.5464,0.0825,0.3196,0.0,0.3814,22865.0,17001.0,11700.0,14446.0,3113.0,5748.0,0.52845,0.7929,0.46525,2,2,0,0,0.93999999761581,-0.3913042520530464,-0.5945795325031193,27600.0,25000.0,34300.0,30900.0,2
210483.0,892,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,313.0,0.6933,0.099,0.0032,0.0,0.0,22865.0,19725.0,11700.0,14446.0,3760.0,5748.0,0.52845,0.6943,0.46525,2,2,0,0,0.87999999523162,0.608695618371643,-0.4185647742445306,19700.0,17900.0,25400.0,24200.0,2
210492.0,276,43,0.5177,520.0,505.0,475.0,23.0,27.0,26.0,7.0,1028.0,269.0,0.6729,0.1413,0.0595,0.0297,0.0297,25576.0,17831.0,17724.0,17724.0,13377.0,7304.0,1.0,0.3539,0.5854,1,3,1,0,0.62999999523162,-1.6521739369867818,2.711766025382976,27600.0,25000.0,34300.0,30900.0,2
210571.0,1778,43,0.6231,510.0,520.0,510.0,23.0,22.0,22.0,7.0,1033.0,2333.0,0.6215,0.1582,0.0883,0.0257,0.0077,46170.0,17831.0,36660.0,36660.0,9620.0,6340.0,0.4897,0.4075,0.5371,1,3,1,0,0.62000000476837,-0.7826086336814034,1.8208213283642725,39100.0,37200.0,52200.0,48500.0,2
210599.0,1162,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,343.0,0.1516,0.723,0.0729,0.0029,0.0,22865.0,15706.0,11700.0,14446.0,3497.0,5748.0,0.52845,0.7055,0.46525,2,2,0,0,0.18000000715255,1.6956521908141784,-0.6078871890478383,32300.0,30000.0,38400.0,36800.0,2
210605.0,1686,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,17098.0,0.623,0.1873,0.0095,0.0225,0.6356,10100.0,17831.0,3540.0,9784.0,4763.0,6461.0,0.2281,0.4124,0.46525,0,0,2,0,0.63999998569488,-0.08695644286722505,-0.00676412428918411,28800.0,25800.0,33600.0,30100.0,2
210669.0,1301,43,0.6487,585.0,595.0,575.0,26.0,27.0,26.0,7.0,1182.0,2126.0,0.802,0.0437,0.0616,0.0254,0.0042,50044.0,17831.0,39100.0,39100.0,12490.0,8108.0,1.0,0.2621,0.7917,1,1,1,0,0.55000001192092,-1.9565217785664308,2.7675734829760192,34500.0,32700.0,56000.0,49200.0,2
210711.0,34,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,59.0,0.4237,0.0678,0.3729,0.1186,0.0,22865.0,18284.0,11700.0,14446.0,5973.0,5748.0,0.52845,0.9444,0.46525,2,2,0,0,0.89999997615814,-0.304347809185865,0.6551185496027249,21200.0,21000.0,20000.0,15000.0,2
210739.0,351,43,0.758,530.0,530.0,510.0,24.0,23.0,22.0,7.0,1069.0,2482.0,0.7575,0.0479,0.0862,0.0226,0.2603,45331.0,17831.0,31250.0,31250.0,8232.0,6520.0,0.3438,0.2666,0.7033,1,3,1,0,0.61000001430511,-0.8695652061238954,2.277236484433136,42100.0,38300.0,53000.0,48300.0,2
210748.0,41,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,68.0,0.9412,0.0294,0.0,0.0,0.5147,22865.0,11193.0,11700.0,14446.0,2828.0,5748.0,0.52845,0.5758,0.46525,2,2,0,0,0.93999999761581,0.2608695877522088,-0.12876920349056675,20700.0,17700.0,13700.0,12800.0,2
210775.0,1778,43,0.7762,485.0,495.0,485.0,20.0,22.0,22.0,7.0,976.0,2169.0,0.7045,0.1415,0.0742,0.0143,0.2084,39999.0,17831.0,29060.0,29060.0,6251.0,6152.0,1.0,0.34600000000000003,0.5132,1,3,1,0,0.68999999761581,-0.521739045929151,1.3232289926809049,37600.0,35900.0,44200.0,42600.0,2
210784.0,46,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,106.0,0.5,0.2075,0.1698,0.0472,0.2642,22865.0,19863.0,11700.0,14446.0,2811.0,5748.0,0.52845,0.4365,0.46525,2,2,0,0,0.89999997615814,0.3043478091858216,-0.1885691907390439,18200.0,16100.0,22100.0,15700.0,2
210890.0,657,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,189.0,0.7884,0.0899,0.0159,0.0,0.0,30947.0,17831.0,19830.0,19830.0,3657.0,5885.0,0.3333,0.4885,0.46525,0,0,0,0,0.6700000166893,-1.6521739369867818,2.0507522234885833,21800.0,21200.0,29800.0,28300.0,2
210906.0,2449,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,462.0,0.6558,0.1602,0.1082,0.0195,0.3009,31192.0,17831.0,17344.0,17344.0,4895.0,4458.0,0.3284,0.556,0.6333,1,1,0,0,0.62999999523162,-1.2608695877522522,1.4178680943407904,26700.0,26500.0,33300.0,31300.0,2
210942.0,1669,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,2494.0,0.1427,0.1071,0.1271,0.0188,0.3921,31690.0,17831.0,17920.0,17920.0,4559.0,9034.0,0.4942,0.5903,0.2999,1,1,0,0,0.57999998331069,-1.0000000000000435,1.1742912084766906,26000.0,23800.0,35400.0,31700.0,2
210951.0,1468,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,163.0,0.865,0.135,0.0,0.0,0.0,22865.0,14169.0,11700.0,14446.0,839.0,1601.0,0.52845,0.6386,0.46525,2,0,0,0,0.87000000476837,0.9565219081417413,-0.36109868794278394,19000.0,18600.0,26700.0,23400.0,2
210960.0,1686,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,1544.0,0.1716,0.0324,0.0486,0.0045,0.2636,33201.0,17831.0,17632.0,17632.0,4424.0,4882.0,0.5431,0.585,0.3895,1,1,0,0,0.61000001430511,0.47826095407084906,0.693797547705354,30200.0,25900.0,34300.0,29200.0,2
211006.0,676,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,354.0,0.7034,0.096,0.1695,0.0141,0.1299,22865.0,17886.0,11700.0,14446.0,5853.0,5748.0,0.52845,0.6031,0.46525,2,2,0,0,0.02999999932944,-1.2173913015310283,1.528265099501434,34100.0,33500.0,44000.0,43400.0,2
211024.0,407,43,0.8576,521.0,489.0,480.0,22.0,22.0,21.0,7.0,1016.0,606.0,0.8927,0.0264,0.0248,0.0083,0.368,28001.0,17831.0,19710.0,19710.0,5440.0,5764.0,0.8667,0.5277,0.4969,1,3,1,0,0.58999997377395,-1.7826087308628864,1.158596131820959,24600.0,23200.0,32300.0,30000.0,2
211079.0,1373,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,2030.0,0.8153,0.0833,0.0197,0.0044,0.5128,11837.0,17831.0,4380.0,12480.0,5535.0,6234.0,0.433,0.4141,0.46525,0,0,2,0,0.60000002384185,-0.304347809185865,0.2931889184614589,34700.0,27100.0,43500.0,33700.0,2
211088.0,806,43,0.5969,550.0,539.0,540.0,25.0,24.0,24.0,7.0,1095.0,2400.0,0.7338,0.0846,0.0558,0.0463,0.0588,48907.0,17831.0,36810.0,36810.0,8548.0,7962.0,0.3214,0.337,0.605,1,3,1,0,0.73000001907348,-1.6521739369867818,2.210998839797595,33000.0,31100.0,47600.0,43700.0,2
211149.0,1686,43,0.8649,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,159.0,0.6226,0.3585,0.0063,0.0,0.0,22865.0,19939.0,11700.0,14446.0,16401.0,3180.0,1.0,0.1473,0.46525,2,0,1,0,0.68000000715255,1.6956521908141784,-0.8845980222109188,27600.0,25000.0,22000.0,22800.0,2
211158.0,196,43,0.8856,485.0,505.0,480.0,21.0,22.0,22.0,7.0,990.0,9245.0,0.8133,0.081,0.0463,0.0088,0.0508,21732.0,17831.0,8582.0,18706.0,8108.0,8655.0,0.8296,0.3037,0.6182,1,3,2,0,0.61000001430511,-1.6521739369867818,1.8981016054353133,34400.0,32700.0,45600.0,43800.0,2
211200.0,1686,43,0.8844,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,439.0,0.7882,0.1276,0.0182,0.0068,0.0,23835.0,17831.0,15300.0,15300.0,2167.0,4530.0,0.55,0.6903,0.46525,0,0,0,0,0.69999998807907,-1.6521739369867818,0.35997106242056454,24500.0,23300.0,27600.0,25600.0,2
211273.0,277,43,0.3992,655.0,685.0,670.0,30.0,31.0,29.0,9.0,1334.0,1316.0,0.3739,0.0517,0.095,0.1079,0.0038,57586.0,17831.0,43900.0,43900.0,30846.0,9775.0,0.8403,0.1861,0.8409,1,3,1,2,0.93999999761581,-1.4782608892832372,2.5687418761399,38800.0,38200.0,58100.0,50400.0,2
211291.0,1166,43,0.2951,630.0,670.0,645.0,30.0,31.0,30.0,10.0,1306.0,3498.0,0.787,0.0323,0.0523,0.0366,0.0029,59090.0,17831.0,46902.0,46902.0,19054.0,10168.0,0.9671,0.1061,0.9076,1,3,1,0,0.51999998092651,-1.9130435166405557,3.9540593820723826,56400.0,53400.0,77400.0,68800.0,2
211307.0,1491,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,9347.0,0.6209,0.0456,0.0496,0.0242,0.6535,11979.0,17831.0,3866.0,10250.0,6601.0,6366.0,0.2966,0.2352,0.46525,0,0,2,0,0.64999997615814,-0.3913042520530464,0.6619206026909433,32300.0,29100.0,39600.0,35800.0,2
211316.0,697,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,89.0,0.8539,0.0449,0.0449,0.0,0.1236,22865.0,14519.0,11700.0,14446.0,5716.0,2310.0,0.52845,0.3645,0.46525,2,0,0,0,0.93999999761581,-0.21739123674332958,0.7817253461642812,18700.0,16800.0,27500.0,26400.0,2
211334.0,289,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,52.0,0.9615,0.0385,0.0,0.0,0.0,22865.0,18723.0,11700.0,14446.0,4923.0,5748.0,0.52845,0.2949,0.46525,2,2,0,0,0.97000002861022,0.08695657244249201,-0.318206102767034,14900.0,13800.0,16600.0,14300.0,2
211343.0,289,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,3286.0,0.8238,0.027999999999999997,0.0134,0.0055,0.5113,7849.0,17831.0,3720.0,9300.0,6012.0,6619.0,0.1962,0.3661,0.46525,0,0,2,0,0.62999999523162,-0.3913042520530464,0.2922064927588569,27700.0,24900.0,33400.0,29900.0,2
211352.0,1760,43,0.7428,445.0,445.0,440.0,20.0,22.0,22.0,7.0,896.0,1286.0,0.7154,0.1345,0.0537,0.0124,0.0451,43541.0,17831.0,29000.0,29000.0,7095.0,7005.0,0.3537,0.308,0.4561,1,3,1,0,0.69999998807907,-1.6521739369867818,2.8091653197676982,35400.0,34300.0,47300.0,42700.0,2
211361.0,300,43,0.9269,485.0,490.0,460.0,19.0,22.0,22.0,7.0,964.0,6393.0,0.774,0.0956,0.0282,0.0072,0.1181,23081.0,17831.0,9239.0,13091.0,6990.0,9416.0,0.6737,0.3803,0.4976,1,3,2,0,0.51999998092651,-1.2608695877522522,1.3841822015736494,33100.0,30500.0,40500.0,38100.0,2
211398.0,1032,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,142.0,0.8803,0.0915,0.0,0.0,0.006999999999999999,21896.0,17831.0,13130.0,13130.0,1761.0,3026.0,1.0,0.7597,0.46525,0,0,0,0,0.83999997377395,-0.13043479387614798,-0.2950276507925724,20100.0,20400.0,24400.0,22900.0,2
211431.0,1686,43,0.9522,480.0,465.0,470.0,20.0,20.0,21.0,7.0,946.0,1496.0,0.5341,0.1965,0.0221,0.0094,0.2881,35640.0,17831.0,25416.0,25416.0,7197.0,6870.0,1.0,0.35600000000000004,0.6231,1,3,1,2,0.93000000715255,-0.4347826030619693,0.9584907688749293,35700.0,32900.0,42600.0,39900.0,2
211440.0,1686,43,0.2549,690.0,745.0,700.0,32.0,32.0,32.0,7.0,1432.0,5834.0,0.3877,0.0519,0.0754,0.2473,0.019,59710.0,17831.0,47642.0,47642.0,24821.0,11055.0,0.9324,0.13699999999999998,0.8799,1,3,1,0,0.40999999642372,-1.6956522070111357,3.1325914025883725,70900.0,64000.0,95900.0,72000.0,2
211468.0,34,43,0.588,475.0,470.0,460.0,21.0,21.0,21.0,7.0,948.0,1252.0,0.7037,0.0911,0.1254,0.0312,0.4888,41240.0,17831.0,33000.0,33000.0,9593.0,7031.0,0.4335,0.4253,0.5991,1,3,1,2,0.94999998807907,-0.3478260306194339,1.2701440317056834,38100.0,36100.0,46200.0,45200.0,2
211477.0,2109,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,1277.0,0.6437,0.2373,0.0172,0.0117,0.5004,24548.0,17831.0,16167.0,16167.0,4771.0,4824.0,0.2866,0.5639,0.4545,1,1,0,0,0.66000002622604,-0.7826086336814034,0.9453418082869073,31400.0,30200.0,34200.0,32100.0,2
211556.0,1686,43,0.6077,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,616.0,0.6786,0.1169,0.0179,0.0227,0.1347,44591.0,17831.0,32454.0,32454.0,8135.0,7183.0,1.0,0.2928,0.5029,1,3,1,2,0.98000001907348,-1.0434782862213112,1.1941226184553624,33900.0,29500.0,39800.0,34300.0,2
211583.0,1669,43,0.5785,485.0,470.0,470.0,21.0,22.0,22.0,7.0,960.0,1510.0,0.4132,0.3536,0.0742,0.0172,0.2285,42663.0,17831.0,31170.0,31170.0,7120.0,6218.0,0.2353,0.4915,0.4188,1,3,1,0,0.69999998807907,-0.304347809185865,1.1080982407087239,32600.0,30500.0,43900.0,43000.0,2
211608.0,383,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,1178.0,0.0102,0.8803,0.0475,0.0008,0.0543,21605.0,17831.0,8806.0,13302.0,9586.0,8952.0,0.7,0.7696,0.2482,1,3,2,0,0.51999998092651,-1.6521739369867818,-0.21648106375621715,24000.0,22700.0,30600.0,30000.0,2
211617.0,1669,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,718.0,0.3969,0.2939,0.2019,0.039,0.0,22865.0,24929.0,11700.0,14446.0,2969.0,4773.0,0.3,0.41700000000000004,0.46525,2,0,0,0,0.58999997377395,0.2608695877522088,-0.3714800096613727,26500.0,23000.0,39800.0,38900.0,2
211635.0,1468,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,181.0,0.9061,0.0663,0.0166,0.011000000000000001,0.0,22865.0,17831.0,11700.0,14446.0,7019.0,5748.0,0.52845,0.4792,0.46525,2,2,1,0,0.81000000238418,1.043478351008923,0.42357789109361976,47400.0,48800.0,39800.0,39800.0,2
211644.0,405,43,0.9348,455.0,460.0,440.0,23.0,22.0,22.0,7.0,915.0,5046.0,0.8601,0.065,0.0208,0.0046,0.1336,20478.0,17831.0,9404.0,13237.0,7848.0,9448.0,0.7321,0.38799999999999996,0.5286,1,3,2,0,0.60000002384185,-1.3913043816284003,1.1953461130892518,30900.0,28300.0,39100.0,37200.0,2
211750.0,1302,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,109.0,0.8807,0.0183,0.055,0.0092,0.0,22865.0,12240.0,11700.0,14446.0,4627.0,5034.0,0.52845,0.627,0.46525,2,0,0,0,0.70999997854232,0.5652173969380306,0.16648857970841827,26400.0,25800.0,34400.0,33300.0,2
211802.0,1032,43,1.0,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,231.0,0.961,0.026000000000000002,0.0087,0.0,0.0736,22865.0,17831.0,11700.0,14446.0,6348.0,5748.0,0.52845,0.3521,0.46525,2,2,1,0,0.81000000238418,0.17391314488502746,0.7251695510393652,45000.0,48600.0,50900.0,50300.0,2
211820.0,2449,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,107.0,0.5421,0.243,0.1028,0.0,0.0374,22865.0,20185.0,11700.0,14446.0,4400.0,3291.0,1.0,0.8824,0.46525,0,0,0,0,0.88999998569488,0.08695657244249201,0.25529735014983007,22900.0,24000.0,26900.0,26500.0,2
211893.0,1669,43,0.0484,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,122.0,0.3852,0.0246,0.0164,0.2049,0.0,16803.0,17831.0,2425.0,2425.0,47103.0,10170.0,0.0185,0.16,1.0,1,3,1,0,0.43999999761581,-1.9565217785664308,2.2420562435224354,27600.0,25000.0,34300.0,30900.0,2
211909.0,1686,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,163.0,0.6442,0.3558,0.0,0.0,0.2883,24396.0,17831.0,13050.0,13050.0,2662.0,1800.0,0.52845,0.7425,0.46525,0,0,0,0,0.05000000074505,0.9565219081417413,-0.13426073512993322,32600.0,29900.0,41200.0,37800.0,2
211927.0,1304,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,13198.0,0.5861,0.2797,0.0288,0.0437,0.633,10914.0,17831.0,4570.0,11050.0,5615.0,8194.0,0.1706,0.2889,0.46525,0,0,2,0,0.63999998569488,-0.304347809185865,0.2739499423621868,31000.0,27300.0,39700.0,35500.0,2
211981.0,572,43,0.6834,497.0,505.0,480.0,22.0,22.0,21.0,7.0,1005.0,1774.0,0.8072,0.0603,0.0609,0.0073,0.0941,44778.0,17831.0,32890.0,32890.0,8110.0,7140.0,0.436,0.27399999999999997,0.5684,1,3,1,0,0.57999998331069,-1.5217391431106773,2.3168187929520374,33000.0,30400.0,45800.0,42200.0,2
212009.0,322,43,0.4444,633.0,645.0,635.0,29.0,22.0,22.0,7.0,1285.0,2352.0,0.7615,0.0361,0.0574,0.0238,0.0055,58149.0,17831.0,46094.0,46094.0,17811.0,8726.0,0.7993,0.1215,0.8562,1,1,1,0,0.56999999284744,-1.9565217785664308,3.8580487936547674,40100.0,39100.0,58700.0,52100.0,2
212045.0,1374,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,271.0,0.7897,0.0812,0.048,0.0,0.0295,31385.0,17831.0,18032.0,18032.0,3524.0,3927.0,0.52845,0.5483,0.46525,0,0,0,0,0.56999999284744,-0.17391301530971706,0.08578586842755571,22600.0,21200.0,24900.0,23000.0,2
212054.0,1669,43,0.815,570.0,620.0,575.0,27.0,27.0,27.0,8.0,1197.0,16257.0,0.5657,0.064,0.0564,0.1257,0.1446,53831.0,17831.0,37505.0,37505.0,13309.0,10246.0,0.5358,0.2021,0.6951,1,3,1,0,0.4699999988079,-0.9130434923451632,2.2363725082756916,52100.0,51100.0,64700.0,61100.0,2
212072.0,576,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,122.0,0.9344,0.0,0.0246,0.0082,0.0984,19227.0,17831.0,11205.0,11205.0,3253.0,2780.0,0.52845,0.775,0.46525,0,0,0,0,0.73000001907348,-0.08695644286722505,-0.29848591957326165,20500.0,20400.0,25100.0,24200.0,2
212090.0,1686,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,600.0,0.305,0.5917,0.0117,0.0083,0.2333,23298.0,17831.0,12996.0,12996.0,4544.0,3676.0,0.52845,0.7611,0.46525,2,0,0,0,0.80000001192092,0.6521740989558765,-0.9587290455019936,18300.0,17000.0,19900.0,18100.0,2
212106.0,1686,43,0.7409,555.0,565.0,550.0,25.0,25.0,25.0,7.0,1122.0,5944.0,0.8383,0.0421,0.0269,0.0185,0.035,42280.0,17831.0,31385.0,31385.0,10729.0,8863.0,0.4849,0.2023,0.7688,1,3,1,0,0.60000002384185,-1.434782635455797,2.5150938004796246,52300.0,45000.0,62900.0,54300.0,2
212115.0,606,43,0.7844,455.0,490.0,510.0,20.0,19.0,20.0,7.0,946.0,6109.0,0.6323,0.0927,0.10099999999999999,0.0144,0.1062,20282.0,17831.0,8991.0,19115.0,7595.0,9215.0,0.8140000000000001,0.3029,0.5604,1,3,2,0,0.58999997377395,-1.5217391431106773,2.0918405147519756,34200.0,32600.0,43200.0,42900.0,2
212133.0,1869,43,0.6409,525.0,520.0,515.0,21.0,22.0,21.0,7.0,1041.0,2458.0,0.5395,0.2111,0.1513,0.0199,0.1558,39764.0,17831.0,28090.0,28090.0,7909.0,6289.0,0.3358,0.4091,0.5466,1,3,1,0,0.64999997615814,-0.6086956183716864,1.8669925440823392,38500.0,34200.0,48300.0,42800.0,2
212160.0,614,43,0.8735,465.0,465.0,450.0,20.0,19.0,19.0,7.0,930.0,5756.0,0.8433,0.0711,0.0297,0.0082,0.0764,19886.0,17831.0,8849.0,12701.0,8518.0,8925.0,0.8479,0.4558,0.4175,1,3,2,0,0.56999999284744,-1.2173913015310283,1.0147394105352705,27700.0,25300.0,36700.0,33900.0,2
212197.0,632,43,0.6957,550.0,565.0,510.0,25.0,25.0,25.0,7.0,1117.0,1808.0,0.88,0.0249,0.031,0.0171,0.0066,47390.0,17831.0,38200.0,38200.0,13704.0,8137.0,0.6116,0.2175,0.7741,1,3,1,0,0.66000002622604,-1.434782635455797,2.8329580786713096,42700.0,41600.0,52100.0,47700.0,2
212212.0,2079,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,39.0,0.8718,0.0769,0.0,0.0,0.0,22865.0,17215.0,11700.0,14446.0,7234.0,5748.0,0.52845,0.5676,0.46525,2,2,0,0,0.95999997854232,-0.4347826030619693,0.1053440979763703,27600.0,25000.0,21300.0,18700.0,2
212230.0,1152,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,31.0,0.871,0.0323,0.0968,0.0,0.0,22865.0,18065.0,11700.0,14446.0,7417.0,5748.0,0.52845,0.5,0.46525,2,2,0,0,0.87000000476837,-0.21739123674332958,0.48127201557361127,27600.0,25000.0,34300.0,30900.0,2
212267.0,2449,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,135.0,0.5481,0.2074,0.1704,0.0296,0.3037,22865.0,18383.0,11700.0,14446.0,6563.0,5748.0,0.52845,0.6107,0.46525,2,2,0,0,0.93999999761581,-0.043478221433612525,0.028111755461165004,18200.0,17100.0,19300.0,18600.0,2
212276.0,1127,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,112.0,0.5268,0.1875,0.2679,0.0,0.2589,22865.0,17636.0,11700.0,14446.0,6787.0,5748.0,0.52845,0.5618,0.46525,2,2,0,0,0.93000000715255,-0.6086956183716864,0.3016872963653971,19400.0,16000.0,23700.0,19700.0,2
212285.0,2392,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,46.0,0.7609,0.1304,0.0,0.0,0.0652,22865.0,18026.0,11700.0,14446.0,8864.0,5748.0,0.52845,0.593,0.46525,2,2,0,0,0.94999998807907,-0.2608695877522525,0.04473201558291899,18600.0,17100.0,19500.0,17900.0,2
212294.0,1971,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,50.0,0.88,0.02,0.1,0.0,0.0,22865.0,17146.0,11700.0,14446.0,9525.0,5748.0,0.52845,0.4943,0.46525,2,2,0,0,0.97000002861022,-0.5652173969380738,-0.06606335831359743,17000.0,16600.0,21100.0,18300.0,2
212300.0,1732,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,57.0,0.8772,0.0351,0.0702,0.0,0.0,22865.0,16864.0,11700.0,14446.0,9157.0,5748.0,0.52845,0.6977,0.46525,2,2,0,0,0.93999999761581,0.3043478091858216,-0.28805107869039087,18400.0,16500.0,20900.0,17700.0,2
212328.0,2376,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,142.0,0.4155,0.1831,0.2887,0.006999999999999999,0.2746,22865.0,18367.0,11700.0,14446.0,7167.0,5748.0,0.52845,0.6227,0.46525,2,2,0,0,0.93000000715255,-0.043478221433612525,-0.16772324355920154,18900.0,16900.0,24100.0,20400.0,2
212337.0,1148,12,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,169.0,0.0592,0.8166,0.0769,0.0178,0.213,22865.0,18320.0,11700.0,14446.0,7049.0,5748.0,0.52845,0.7764,0.46525,2,2,0,0,0.93999999761581,0.3043478091858216,-0.28805107869039087,18400.0,16500.0,20900.0,17700.0,7
212355.0,1396,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,182.0,0.7527,0.0769,0.044000000000000004,0.0,0.2308,22865.0,17709.0,11700.0,14446.0,5798.0,5748.0,0.52845,0.5321,0.46525,2,2,0,0,0.93000000715255,0.04347835100892292,-0.8081791709927992,17000.0,14900.0,21100.0,17700.0,2
212373.0,2290,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,74.0,0.5811,0.1757,0.1081,0.0135,0.2838,22865.0,17541.0,11700.0,14446.0,8972.0,5748.0,0.52845,0.4885,0.46525,2,2,0,0,0.93999999761581,-0.3478260306194339,0.47544633819551047,18600.0,16100.0,23700.0,23100.0,2
212382.0,892,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,164.0,0.3963,0.2805,0.061,0.0,0.25,22865.0,17995.0,11700.0,14446.0,5704.0,5748.0,0.52845,0.5803,0.46525,2,2,0,0,0.94999998807907,0.21739136631863998,0.1647042973096612,20900.0,17200.0,23700.0,22400.0,2
212391.0,1778,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,104.0,0.4231,0.1058,0.4135,0.0096,0.3558,22865.0,18708.0,11700.0,14446.0,5780.0,5748.0,0.52845,0.5728,0.46525,2,2,0,0,0.94999998807907,0.0,0.21890850689443167,20200.0,18800.0,24200.0,21200.0,2
212425.0,658,43,0.9514,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,208.0,0.6154,0.2981,0.0288,0.0096,0.4135,14885.0,17831.0,10252.0,10252.0,2692.0,2874.0,0.52845,0.8481,0.46525,2,0,0,0,0.72000002861022,0.5217391755044614,-0.7602427536215023,17600.0,15900.0,25600.0,23200.0,2
212434.0,658,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,216.0,0.8843,0.0602,0.0185,0.0046,0.0,22890.0,17831.0,13770.0,13770.0,2634.0,3412.0,1.0,0.75,0.46525,0,0,0,0,0.23000000417232,0.3043478091858216,-0.09560547161320286,30000.0,26500.0,34300.0,30900.0,2
